TIME_PERIOD,REF_AREA,OBS_VALUE
2002-Q4,GR,27353.94
2003-Q1,GR,29315.53
2003-Q2,GR,30940.16
2003-Q3,GR,32832.99
2003-Q4,GR,34933.43
2004-Q1,GR,36863.3
2004-Q2,GR,39290.77
2004-Q3,GR,41595.61
2004-Q4,GR,44653.3
2005-Q1,GR,46982.56
2005-Q2,GR,50142.31
2005-Q3,GR,53712.08
2005-Q4,GR,57860.17
2006-Q1,GR,61683.22
2006-Q2,GR,65417.02
2006-Q3,GR,69185.63
2006-Q4,GR,73709.31
2007-Q1,GR,77393.04
2007-Q2,GR,81690.45
2007-Q3,GR,85671.18
2007-Q4,GR,89772.77
