TIME_PERIOD,REF_AREA,OBS_VALUE
2001-Q3,ES,106056.0
2001-Q4,ES,106156.0
2002-Q1,ES,103758.0
2002-Q2,ES,108390.0
2002-Q3,ES,112682.0
2002-Q4,ES,113233.0
2003-Q1,ES,111026.0
2003-Q2,ES,114843.0
2003-Q3,ES,113021.0
2003-Q4,ES,115796.0
2004-Q1,ES,115819.0
2004-Q2,ES,119147.0
2004-Q3,ES,121815.0
2004-Q4,ES,135883.0
2005-Q1,ES,144859.0
2005-Q2,ES,162029.0
2005-Q3,ES,165584.0
2005-Q4,ES,176226.0
2006-Q1,ES,178387.0
2006-Q2,ES,190109.0
2006-Q3,ES,204088.0
2006-Q4,ES,213688.0
2007-Q1,ES,217013.0
2007-Q2,ES,230495.0
2007-Q3,ES,234433.0
2007-Q4,ES,229232.0
2008-Q1,ES,230666.0
2008-Q2,ES,230552.0
2008-Q3,ES,231427.0
2008-Q4,ES,231042.0
2009-Q1,ES,219109.0
2009-Q2,ES,207636.0
2009-Q3,ES,196038.0
2009-Q4,ES,186372.0
2010-Q1,ES,179666.0
2010-Q2,ES,171856.0
2010-Q3,ES,171010.0
2010-Q4,ES,172134.0
2011-Q1,ES,163740.0
2011-Q2,ES,164248.0
2011-Q3,ES,158876.0
2011-Q4,ES,154826.0
2012-Q1,ES,150272.0
2012-Q2,ES,155645.0
2012-Q3,ES,150047.0
2012-Q4,ES,142594.0
2013-Q1,ES,139215.0
2013-Q2,ES,128884.0
2013-Q3,ES,116530.0
2013-Q4,ES,114038.0
2014-Q1,ES,113615.0
2014-Q2,ES,111728.0
2014-Q3,ES,111333.0
2014-Q4,ES,104276.0
2015-Q1,ES,106864.0
2015-Q2,ES,103700.0
2015-Q3,ES,103064.0
2015-Q4,ES,100513.0
2016-Q1,ES,93119.0
2016-Q2,ES,95744.0
2016-Q3,ES,92025.0
2016-Q4,ES,95170.0
2017-Q1,ES,95074.0
2017-Q2,ES,97115.0
2017-Q3,ES,96136.0
2017-Q4,ES,96531.0
2018-Q1,ES,101219.0
2018-Q2,ES,100422.0
2018-Q3,ES,98916.0
2018-Q4,ES,97784.0
2019-Q1,ES,97751.0
2019-Q2,ES,100734.0
2019-Q3,ES,96156.0
2019-Q4,ES,95776.0
2020-Q1,ES,106853.0
2020-Q2,ES,83595.0
2020-Q3,ES,77651.0
2000-Q1,FI,6731.0
2000-Q2,FI,5687.0
2000-Q3,FI,8981.0
2000-Q4,FI,9156.0
2001-Q1,FI,9816.0
2001-Q2,FI,10530.0
2001-Q3,FI,8456.0
2001-Q4,FI,7583.0
2002-Q1,FI,7470.0
2002-Q2,FI,6967.0
2002-Q3,FI,7921.0
2002-Q4,FI,7744.0
2003-Q1,FI,7468.0
2003-Q2,FI,7782.0
2003-Q3,FI,7907.0
2003-Q4,FI,7083.0
2004-Q1,FI,6128.0
2004-Q2,FI,6384.0
2004-Q3,FI,6039.0
2004-Q4,FI,5571.0
2005-Q1,FI,6654.0
2005-Q2,FI,8227.0
2005-Q3,FI,6972.0
2005-Q4,FI,6998.0
2006-Q1,FI,7201.0
2006-Q2,FI,7858.0
2006-Q3,FI,7548.0
2006-Q4,FI,7628.0
2007-Q1,FI,7928.0
2007-Q2,FI,8072.0
2007-Q3,FI,8515.0
2007-Q4,FI,8988.0
2008-Q1,FI,10580.0
2008-Q2,FI,11443.0
2008-Q3,FI,12763.0
2008-Q4,FI,13673.0
2009-Q1,FI,11860.0
2009-Q2,FI,10736.0
2009-Q3,FI,9205.0
2009-Q4,FI,7490.0
2010-Q1,FI,7593.0
2010-Q2,FI,8484.0
2010-Q3,FI,8177.0
2010-Q4,FI,7397.0
2011-Q1,FI,8013.0
2011-Q2,FI,8542.0
2011-Q3,FI,8529.0
2011-Q4,FI,8103.0
2012-Q1,FI,8453.0
2012-Q2,FI,8850.0
2012-Q3,FI,8688.0
2012-Q4,FI,8371.0
2013-Q1,FI,8658.0
2013-Q2,FI,8894.0
2013-Q3,FI,8882.0
2013-Q4,FI,8704.0
2014-Q1,FI,8642.0
2014-Q2,FI,9082.0
2014-Q3,FI,8990.0
2014-Q4,FI,8598.0
2015-Q1,FI,9627.0
2015-Q2,FI,9506.0
2015-Q3,FI,9408.0
2015-Q4,FI,9018.0
2016-Q1,FI,9107.0
2016-Q2,FI,8895.0
2016-Q3,FI,8536.0
2016-Q4,FI,8189.0
2017-Q1,FI,46233.0
2017-Q2,FI,44210.0
2017-Q3,FI,44828.0
2017-Q4,FI,44223.0
2018-Q1,FI,45948.0
2018-Q2,FI,45811.0
2018-Q3,FI,45897.0
2018-Q4,FI,39735.0
2019-Q1,FI,39685.0
2019-Q2,FI,39775.0
2019-Q3,FI,39942.0
2019-Q4,FI,39938.0
2020-Q1,FI,40020.0
2020-Q2,FI,40040.0
2020-Q3,FI,40012.0
2000-Q1,FR,382006.0
2000-Q2,FR,398406.0
2000-Q3,FR,425218.0
2000-Q4,FR,433541.0
2001-Q1,FR,438598.0
2001-Q2,FR,447345.0
2001-Q3,FR,453909.0
2001-Q4,FR,459575.0
2002-Q1,FR,477209.0
2002-Q2,FR,482830.0
2002-Q3,FR,471095.0
2002-Q4,FR,476783.0
2003-Q1,FR,503722.0
2003-Q2,FR,505676.0
2003-Q3,FR,502827.0
2003-Q4,FR,492724.0
2004-Q1,FR,493005.0
2004-Q2,FR,510340.0
2004-Q3,FR,513510.0
2004-Q4,FR,532184.0
2005-Q1,FR,535410.0
2005-Q2,FR,552667.0
2005-Q3,FR,549807.0
2005-Q4,FR,574853.0
2006-Q1,FR,582049.0
2006-Q2,FR,595445.0
2006-Q3,FR,599399.0
2006-Q4,FR,618674.0
2007-Q1,FR,626870.0
2007-Q2,FR,640828.0
2007-Q3,FR,650284.0
2007-Q4,FR,672496.0
2008-Q1,FR,678475.0
2008-Q2,FR,707365.0
2008-Q3,FR,725199.0
2008-Q4,FR,710285.0
2009-Q1,FR,688775.0
2009-Q2,FR,678513.0
2009-Q3,FR,657837.0
2009-Q4,FR,659333.0
2010-Q1,FR,655555.0
2010-Q2,FR,647593.0
2010-Q3,FR,648128.0
2010-Q4,FR,670067.0
2011-Q1,FR,675592.0
2011-Q2,FR,695557.0
2011-Q3,FR,707054.0
2011-Q4,FR,724025.0
2012-Q1,FR,733192.0
2012-Q2,FR,755537.0
2012-Q3,FR,744529.0
2012-Q4,FR,742902.0
2013-Q1,FR,745917.0
2013-Q2,FR,739290.0
2013-Q3,FR,737324.0
2013-Q4,FR,736771.0
2014-Q1,FR,800986.0
2014-Q2,FR,807354.0
2014-Q3,FR,803234.0
2014-Q4,FR,811758.0
2015-Q1,FR,825670.0
2015-Q2,FR,843932.0
2015-Q3,FR,839860.0
2015-Q4,FR,864907.0
2016-Q1,FR,914630.0
2016-Q2,FR,929335.0
2016-Q3,FR,917871.0
2016-Q4,FR,926866.0
2017-Q1,FR,938088.0
2017-Q2,FR,938404.0
2017-Q3,FR,929277.0
2017-Q4,FR,944370.0
2018-Q1,FR,968228.0
2018-Q2,FR,988452.0
2018-Q3,FR,990229.0
2018-Q4,FR,1010346.0
2019-Q1,FR,1018761.0
2019-Q2,FR,1035822.0
2019-Q3,FR,1031621.0
2019-Q4,FR,1042867.0
2020-Q1,FR,1058212.0
2020-Q2,FR,1109062.0
2020-Q3,FR,1103076.0
2000-Q1,GB,283423.0
2000-Q2,GB,291700.0
2000-Q3,GB,295229.0
2000-Q4,GB,291219.0
2001-Q1,GB,311701.0
2001-Q2,GB,310434.0
2001-Q3,GB,321489.0
2001-Q4,GB,330172.0
2002-Q1,GB,343343.0
2002-Q2,GB,350146.0
2002-Q3,GB,362808.0
2002-Q4,GB,347519.0
2003-Q1,GB,354446.0
2003-Q2,GB,360416.0
2003-Q3,GB,356041.0
2003-Q4,GB,348948.0
2004-Q1,GB,346984.0
2004-Q2,GB,349394.0
2004-Q3,GB,360971.0
2004-Q4,GB,363875.0
2005-Q1,GB,379572.0
2005-Q2,GB,401343.0
2005-Q3,GB,414619.0
2005-Q4,GB,421473.0
2006-Q1,GB,438551.0
2006-Q2,GB,459887.0
2006-Q3,GB,480655.0
2006-Q4,GB,484684.0
2007-Q1,GB,495915.0
2007-Q2,GB,516781.0
2007-Q3,GB,553948.0
2007-Q4,GB,582488.0
2008-Q1,GB,617509.0
2008-Q2,GB,622914.0
2008-Q3,GB,641886.0
2008-Q4,GB,681392.0
2009-Q1,GB,684857.0
2009-Q2,GB,642354.0
2009-Q3,GB,623711.0
2009-Q4,GB,608460.0
2010-Q1,GB,612563.0
2010-Q2,GB,599902.0
2010-Q3,GB,590407.0
2010-Q4,GB,561038.0
2011-Q1,GB,551240.0
2011-Q2,GB,536656.0
2011-Q3,GB,527633.0
2011-Q4,GB,514703.0
2012-Q1,GB,499709.0
2012-Q2,GB,510497.0
2012-Q3,GB,505121.0
2012-Q4,GB,493452.0
2013-Q1,GB,499127.0
2013-Q2,GB,486155.0
2013-Q3,GB,478340.0
2013-Q4,GB,475493.0
2014-Q1,GB,458503.0
2014-Q2,GB,453018.0
2014-Q3,GB,451781.0
2014-Q4,GB,445512.0
2015-Q1,GB,452151.0
2015-Q2,GB,439283.0
2015-Q3,GB,445425.0
2015-Q4,GB,447789.0
2016-Q1,GB,461554.0
2016-Q2,GB,465970.0
2016-Q3,GB,478710.0
2016-Q4,GB,479448.0
2017-Q1,GB,494292.0
2017-Q2,GB,501395.0
2017-Q3,GB,503824.0
2017-Q4,GB,514233.0
2018-Q1,GB,518169.0
2018-Q2,GB,535341.0
2018-Q3,GB,539973.0
2018-Q4,GB,543917.0
2019-Q1,GB,560310.0
2019-Q2,GB,567085.0
2019-Q3,GB,570784.0
2019-Q4,GB,563997.0
