TIME_PERIOD,REF_AREA,OBS_VALUE
2015-Q1,PT,421512988.0
2015-Q2,PT,416584552.0
2015-Q3,PT,409702518.0
2015-Q4,PT,407679722.0
2016-Q1,PT,403018093.0
2016-Q2,PT,399054288.0
2016-Q3,PT,394383582.0
2016-Q4,PT,385891404.0
2017-Q1,PT,385904817.0
2017-Q2,PT,383802941.0
2017-Q3,PT,385183162.0
2017-Q4,PT,381242411.0
2018-Q1,PT,377161332.0
2018-Q2,PT,385567930.0
2018-Q3,PT,383646389.0
2018-Q4,PT,384520234.0
2019-Q1,PT,389381290.0
2019-Q2,PT,396264100.0
2019-Q3,PT,397194837.0
2019-Q4,PT,391933861.0
2020-Q1,PT,396164219.0
2020-Q2,PT,413019991.0
2015-Q1,RO,82937954.0
2015-Q2,RO,81420661.0
2015-Q3,RO,81710456.0
2015-Q4,RO,84545601.0
2016-Q1,RO,83980398.0
2016-Q2,RO,85412015.0
2016-Q3,RO,86313794.0
2016-Q4,RO,88202043.0
2017-Q1,RO,88145321.0
2017-Q2,RO,89303337.0
2017-Q3,RO,90202628.0
2017-Q4,RO,93739250.0
2018-Q1,RO,94424758.0
2018-Q2,RO,95463320.0
2018-Q3,RO,98234593.0
2018-Q4,RO,99751123.0
2019-Q1,RO,97925453.0
2019-Q2,RO,99952151.0
2019-Q3,RO,102670546.0
2019-Q4,RO,106764028.0
2020-Q1,RO,110543100.0
2020-Q2,RO,110087241.0
2015-Q1,SE,1793605845.0
2015-Q2,SE,1743595575.0
2015-Q3,SE,1719853148.0
2015-Q4,SE,1622434187.0
2016-Q1,SE,1745286864.0
2016-Q2,SE,1743446046.0
2016-Q3,SE,1705454214.0
2016-Q4,SE,1593411999.0
2017-Q1,SE,1718314468.0
2017-Q2,SE,1667260963.0
2017-Q3,SE,1683820721.0
2017-Q4,SE,1536621927.0
2018-Q1,SE,1577265498.0
2018-Q2,SE,1623725144.0
2018-Q3,SE,1610558446.0
2018-Q4,SE,1229371417.0
2019-Q1,SE,1284703924.0
2019-Q2,SE,1262602973.0
2019-Q3,SE,1283119935.0
2019-Q4,SE,1263941109.0
2020-Q1,SE,1358440729.0
2020-Q2,SE,1422679065.0
2015-Q1,SI,40900278.0
2015-Q2,SI,40071415.0
2015-Q3,SI,40354830.0
2015-Q4,SI,40421037.0
2016-Q1,SI,40411163.0
2016-Q2,SI,39829678.0
2016-Q3,SI,39896377.0
2016-Q4,SI,40586662.0
2017-Q1,SI,41166586.0
2017-Q2,SI,40783945.0
2017-Q3,SI,41036944.0
2017-Q4,SI,41749823.0
2018-Q1,SI,42018545.0
2018-Q2,SI,42439325.0
2018-Q3,SI,42566141.0
2018-Q4,SI,43093589.0
2019-Q1,SI,43838831.0
2019-Q2,SI,44533981.0
2019-Q3,SI,45035087.0
2019-Q4,SI,45744920.0
2020-Q1,SI,46240352.0
2020-Q2,SI,47430021.0
2015-Q1,SK,63221136.0
2015-Q2,SK,63970150.0
2015-Q3,SK,65630401.0
2015-Q4,SK,67353445.0
2016-Q1,SK,70253688.0
2016-Q2,SK,70693756.0
2016-Q3,SK,72041928.0
2016-Q4,SK,73051112.0
2017-Q1,SK,74486093.0
2017-Q2,SK,75315691.0
2017-Q3,SK,76628641.0
2017-Q4,SK,77632336.0
2018-Q1,SK,77761963.0
2018-Q2,SK,78860129.0
2018-Q3,SK,79849926.0
2018-Q4,SK,81726470.0
2019-Q1,SK,82599159.0
2019-Q2,SK,84365553.0
2019-Q3,SK,85366234.0
2019-Q4,SK,86289666.0
2020-Q1,SK,86283098.0
2020-Q2,SK,90069154.0
