TIME_PERIOD,REF_AREA,OBS_VALUE
2018-Q4,DK,2395010.0
2019-Q1,DK,2415222.0
2019-Q2,DK,2428964.0
2019-Q3,DK,2453210.0
2019-Q4,DK,2431773.0
2020-Q1,DK,2418760.0
2020-Q2,DK,2439577.0
2020-Q3,DK,2464009.0
2004-Q1,EE,1341.85
2004-Q2,EE,1479.44
2004-Q3,EE,1644.44
2004-Q4,EE,1834.05
2005-Q1,EE,1999.6
2005-Q2,EE,2297.91
2005-Q3,EE,2678.54
2005-Q4,EE,3108.9
2006-Q1,EE,3475.86
2006-Q2,EE,3956.79
2006-Q3,EE,4488.01
2006-Q4,EE,5061.51
2007-Q1,EE,5516.69
2007-Q2,EE,6062.6
2007-Q3,EE,6476.9
2007-Q4,EE,6817.34
2008-Q1,EE,7081.19
2008-Q2,EE,7333.91
2008-Q3,EE,7522.29
2008-Q4,EE,7570.51
2009-Q1,EE,7494.96
2009-Q2,EE,7428.02
2009-Q3,EE,7376.38
2009-Q4,EE,7322.61
2010-Q1,EE,7228.88
2010-Q2,EE,7165.53
2010-Q3,EE,7128.0
2010-Q4,EE,7084.44
2011-Q1,EE,7013.4
2011-Q2,EE,6983.1
2011-Q3,EE,6972.3
2011-Q4,EE,6935.5
2012-Q1,EE,6855.8
2012-Q2,EE,6835.2
2012-Q3,EE,6829.0
2012-Q4,EE,6777.8
2013-Q1,EE,6721.1
2013-Q2,EE,6735.6
2013-Q3,EE,6756.0
2013-Q4,EE,6783.8
2014-Q1,EE,6782.5
2014-Q2,EE,6819.5
2014-Q3,EE,6889.3
2014-Q4,EE,6950.2
2015-Q1,EE,6962.5
2015-Q2,EE,7072.1
2015-Q3,EE,7153.3
2015-Q4,EE,7244.6
2016-Q1,EE,7294.19
2016-Q2,EE,7383.97
2016-Q3,EE,7491.36
2016-Q4,EE,7599.24
2017-Q1,EE,7667.9
2017-Q2,EE,7795.52
2017-Q3,EE,7978.48
2017-Q4,EE,8111.69
2018-Q1,EE,8202.17
2018-Q2,EE,8357.04
2018-Q3,EE,8384.91
2018-Q4,EE,8533.07
2019-Q1,EE,8617.06
2019-Q2,EE,8781.19
2019-Q3,EE,8937.79
2019-Q4,EE,9085.4
2020-Q1,EE,9189.69
2020-Q2,EE,9244.83
2020-Q3,EE,9373.92
2000-Q1,ES,229010.0
2000-Q2,ES,237217.0
2000-Q3,ES,245273.0
2000-Q4,ES,259017.0
2001-Q1,ES,264784.0
2001-Q2,ES,276435.0
2001-Q3,ES,283058.0
2001-Q4,ES,291645.0
2002-Q1,ES,303305.0
2002-Q2,ES,315629.0
2002-Q3,ES,325289.0
2002-Q4,ES,330918.0
2003-Q1,ES,341220.0
2003-Q2,ES,357450.0
2003-Q3,ES,368105.0
2003-Q4,ES,383236.0
2004-Q1,ES,399805.0
2004-Q2,ES,416441.0
2004-Q3,ES,432711.0
2004-Q4,ES,452272.0
2005-Q1,ES,472085.0
2005-Q2,ES,524944.0
2005-Q3,ES,551791.0
2005-Q4,ES,585484.0
2006-Q1,ES,616353.0
2006-Q2,ES,651281.0
2006-Q3,ES,678091.0
2006-Q4,ES,708636.0
2007-Q1,ES,736539.0
2007-Q2,ES,761802.0
2007-Q3,ES,780942.0
2007-Q4,ES,799801.0
2008-Q1,ES,813369.0
2008-Q2,ES,828530.0
2008-Q3,ES,835297.0
2008-Q4,ES,838283.0
2009-Q1,ES,831445.0
2009-Q2,ES,833114.0
2009-Q3,ES,834273.0
2009-Q4,ES,835265.0
2010-Q1,ES,833701.0
2010-Q2,ES,847216.0
2010-Q3,ES,841632.0
2010-Q4,ES,842899.0
2011-Q1,ES,835888.0
2011-Q2,ES,834075.0
2011-Q3,ES,827732.0
2011-Q4,ES,825772.0
2012-Q1,ES,815640.0
2012-Q2,ES,807524.0
2012-Q3,ES,799278.0
2012-Q4,ES,790181.0
2013-Q1,ES,777916.0
2013-Q2,ES,768360.0
2013-Q3,ES,759399.0
2013-Q4,ES,748016.0
2014-Q1,ES,738328.0
2014-Q2,ES,731025.0
2014-Q3,ES,723506.0
2014-Q4,ES,716255.0
2015-Q1,ES,708297.0
2015-Q2,ES,697311.0
2015-Q3,ES,691456.0
2015-Q4,ES,686452.0
2016-Q1,ES,683726.0
2016-Q2,ES,682500.0
2016-Q3,ES,679165.0
2016-Q4,ES,676092.0
2017-Q1,ES,673019.0
2017-Q2,ES,675628.0
2017-Q3,ES,670987.0
2017-Q4,ES,669885.0
2018-Q1,ES,668669.0
2018-Q2,ES,670928.0
2018-Q3,ES,669872.0
2018-Q4,ES,667782.0
2019-Q1,ES,668264.0
2019-Q2,ES,670285.0
2019-Q3,ES,664783.0
2019-Q4,ES,661853.0
2020-Q1,ES,659484.0
2020-Q2,ES,657263.0
2020-Q3,ES,655689.0
2000-Q1,FI,36008.0
2000-Q2,FI,37827.0
2000-Q3,FI,38767.0
2000-Q4,FI,39324.0
2001-Q1,FI,39552.0
2001-Q2,FI,40475.0
2001-Q3,FI,41439.0
2001-Q4,FI,42153.0
2002-Q1,FI,41682.0
2002-Q2,FI,43033.0
2002-Q3,FI,44189.0
2002-Q4,FI,45428.0
2003-Q1,FI,47356.0
2003-Q2,FI,49247.0
2003-Q3,FI,51174.0
2003-Q4,FI,52562.0
2004-Q1,FI,53877.0
2004-Q2,FI,56022.0
2004-Q3,FI,57915.0
2004-Q4,FI,59756.0
2005-Q1,FI,60585.0
2005-Q2,FI,63269.0
2005-Q3,FI,65827.0
2005-Q4,FI,67914.0
2006-Q1,FI,69547.0
2006-Q2,FI,72174.0
2006-Q3,FI,74698.0
2006-Q4,FI,76790.0
2007-Q1,FI,78654.0
2007-Q2,FI,81316.0
2007-Q3,FI,83651.0
2007-Q4,FI,85363.0
2008-Q1,FI,87087.0
2008-Q2,FI,89466.0
2008-Q3,FI,91326.0
2008-Q4,FI,91954.0
2009-Q1,FI,92667.0
2009-Q2,FI,94107.0
2009-Q3,FI,95703.0
2009-Q4,FI,96931.0
2010-Q1,FI,97839.0
2010-Q2,FI,99719.0
2010-Q3,FI,101416.0
2010-Q4,FI,103110.0
2011-Q1,FI,104035.0
2011-Q2,FI,105838.0
2011-Q3,FI,107662.0
2011-Q4,FI,109139.0
2012-Q1,FI,110268.0
2012-Q2,FI,112327.0
2012-Q3,FI,113779.0
2012-Q4,FI,114593.0
2013-Q1,FI,115793.0
2013-Q2,FI,116632.0
2013-Q3,FI,117494.0
2013-Q4,FI,117854.0
2014-Q1,FI,118090.0
2014-Q2,FI,119014.0
2014-Q3,FI,120169.0
2014-Q4,FI,120790.0
2015-Q1,FI,121501.0
2015-Q2,FI,122894.0
2015-Q3,FI,124162.0
2015-Q4,FI,124961.0
2016-Q1,FI,126057.0
2016-Q2,FI,127803.0
2016-Q3,FI,129278.0
2016-Q4,FI,130304.0
2017-Q1,FI,131093.0
2017-Q2,FI,132338.0
2017-Q3,FI,133940.0
2017-Q4,FI,134749.0
2018-Q1,FI,135700.0
2018-Q2,FI,137341.0
2018-Q3,FI,138978.0
2018-Q4,FI,139871.0
2019-Q1,FI,141043.0
2019-Q2,FI,142583.0
2019-Q3,FI,143926.0
2019-Q4,FI,145056.0
2020-Q1,FI,146406.0
2020-Q2,FI,147821.0
2020-Q3,FI,149463.0
2000-Q1,FR,437514.0
2000-Q2,FR,442146.0
2000-Q3,FR,451777.0
2000-Q4,FR,456104.0
2001-Q1,FR,460678.0
2001-Q2,FR,467982.0
2001-Q3,FR,476615.0
2001-Q4,FR,480713.0
2002-Q1,FR,486752.0
2002-Q2,FR,496310.0
2002-Q3,FR,506029.0
2002-Q4,FR,513626.0
2003-Q1,FR,516466.0
2003-Q2,FR,523504.0
2003-Q3,FR,538191.0
2003-Q4,FR,549613.0
2004-Q1,FR,560983.0
2004-Q2,FR,576154.0
2004-Q3,FR,590177.0
2004-Q4,FR,600827.0
2005-Q1,FR,613099.0
2005-Q2,FR,632340.0
2005-Q3,FR,651500.0
2005-Q4,FR,669663.0
2006-Q1,FR,687342.0
2006-Q2,FR,709218.0
2006-Q3,FR,731052.0
2006-Q4,FR,749291.0
2007-Q1,FR,768528.0
2007-Q2,FR,790975.0
2007-Q3,FR,812628.0
2007-Q4,FR,832535.0
2008-Q1,FR,849692.0
2008-Q2,FR,862565.0
2008-Q3,FR,882006.0
2008-Q4,FR,884457.0
2009-Q1,FR,888929.0
2009-Q2,FR,890494.0
2009-Q3,FR,901845.0
2009-Q4,FR,912759.0
2010-Q1,FR,922745.0
2010-Q2,FR,934446.0
2010-Q3,FR,949567.0
2010-Q4,FR,971882.0
2011-Q1,FR,987983.0
2011-Q2,FR,1008299.0
2011-Q3,FR,1021327.0
2011-Q4,FR,1031202.0
2012-Q1,FR,1040036.0
2012-Q2,FR,1045679.0
2012-Q3,FR,1049902.0
2012-Q4,FR,1053553.0
2013-Q1,FR,1060231.0
2013-Q2,FR,1067327.0
2013-Q3,FR,1076846.0
2013-Q4,FR,1082095.0
2014-Q1,FR,1085052.0
2014-Q2,FR,1050347.0
2014-Q3,FR,1056684.0
2014-Q4,FR,1062568.0
2015-Q1,FR,1068289.0
2015-Q2,FR,1079482.0
2015-Q3,FR,1092892.0
2015-Q4,FR,1092503.0
2016-Q1,FR,1099198.0
2016-Q2,FR,1106169.0
2016-Q3,FR,1119381.0
