TIME_PERIOD,REF_AREA,OBS_VALUE
2020-Q1,CZ,54243.0
2020-Q2,CZ,52455.0
2020-Q3,CZ,51716.0
2000-Q1,DE,109714.0
2000-Q2,DE,112454.0
2000-Q3,DE,112732.0
2000-Q4,DE,113658.0
2001-Q1,DE,110527.0
2001-Q2,DE,111940.0
2001-Q3,DE,111284.0
2001-Q4,DE,110499.0
2002-Q1,DE,106668.0
2002-Q2,DE,106577.0
2002-Q3,DE,107181.0
2002-Q4,DE,106541.0
2003-Q1,DE,102712.0
2003-Q2,DE,102465.0
2003-Q3,DE,101964.0
2003-Q4,DE,98715.0
2004-Q1,DE,94186.0
2004-Q2,DE,92956.0
2004-Q3,DE,93014.0
2004-Q4,DE,90290.0
2005-Q1,DE,87352.0
2005-Q2,DE,86592.0
2005-Q3,DE,86242.0
2005-Q4,DE,85619.0
2006-Q1,DE,83187.0
2006-Q2,DE,82941.0
2006-Q3,DE,82766.0
2006-Q4,DE,80193.0
2007-Q1,DE,78464.0
2007-Q2,DE,79177.0
2007-Q3,DE,77893.0
2007-Q4,DE,78861.0
2008-Q1,DE,78135.0
2008-Q2,DE,78091.0
2008-Q3,DE,78651.0
2008-Q4,DE,80030.0
2009-Q1,DE,79612.0
2009-Q2,DE,79479.0
2009-Q3,DE,78223.0
2009-Q4,DE,75740.0
2010-Q1,DE,75404.0
2010-Q2,DE,78011.0
2010-Q3,DE,77565.0
2010-Q4,DE,75588.0
2011-Q1,DE,75024.0
2011-Q2,DE,75807.0
2011-Q3,DE,74959.0
2011-Q4,DE,73853.0
2012-Q1,DE,73752.0
2012-Q2,DE,74361.0
2012-Q3,DE,73146.0
2012-Q4,DE,72650.0
2013-Q1,DE,70249.0
2013-Q2,DE,69938.0
2013-Q3,DE,69796.0
2013-Q4,DE,67663.0
2014-Q1,DE,68412.0
2014-Q2,DE,68780.0
2014-Q3,DE,67465.0
2014-Q4,DE,65416.0
2015-Q1,DE,66427.0
2015-Q2,DE,64827.0
2015-Q3,DE,63313.0
2015-Q4,DE,61554.0
